,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,IndDivision,Manufacturing,Other,Services,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,T5xbin,C6xbin,T3xbin,labels
504,MCP,Molycorp Inc.,3390,0.5546102538694483,0.7332216108767484,0.7323466349943977,0.3230670384749803,0.4059283087516853,1,0.3409235674631578,0.8577549560674198,0.9904602044590234,0.8053652979073633,0.043373290952988704,0.3252718316233931,0.34781124788351436,0.3479731789065131,0.37459017322677857,0.4619897617090749,0.3936852337502816,0.5180454150622835,0.5208865907821081,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.24365540223284998,0.9783815058921617,0.7686894536764561,0.8997289115403753,0.6041665923149075,0.7660381712191688,0.8363445555485367,0.9487678152076919,0.7528063960610177,0.049466519459768474,4,0,4,0
505,ZINC,Horsehead Holding Corp ,3341,0.8514766452419682,0.93932226174891,0.9381027094399069,0.6651797270880145,0.5341608381583693,1,0.7348442188864763,0.0403110919661137,0.5037370531405811,0.20099481197915087,0.7839684102833345,0.4938287226046736,0.3476164537635169,0.30133013662194685,0.336960668006458,0.2531779642586538,0.3936852337502816,0.30836322438543484,0.29456817949952674,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.9878777309798272,0.3079136695107561,0.17175672504704204,0.2518118890501038,0.6044266353694325,0.4173008448044209,0.44906511163438845,0.42257923937690445,0.04942989600624283,0.4942411938849163,2,0,2,3
506,NOR,Noranda Aluminum Holding CORP,3334,0.11106450869010509,0.032290800488386326,0.06367021680888661,0.7884284322774644,0.7535511824418578,1,0.9929847210055107,0.02197064269425111,0.8378945202135423,0.6442318338550315,0.8517019815836673,0.9163476203149711,0.9684526883217021,0.9875645312164603,0.9828119809169389,0.968167507557417,0.771692520431122,0.776424383515602,0.7735663378641326,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.862813832384179,0.25520829700119063,0.9068233999558155,0.1370712399337874,0.8269035552512004,0.9734854462009426,0.6467635983221346,0.37988204256813063,0.16925341203965655,0.44917132544814087,1,0,1,3
507,DSUP,DAYTON SUPERIOR CORP ,3317,0.37622258501788236,0.5019561906084825,0.502865540066132,0.2523524363634401,0.1684410080037963,0,0.2010804167494457,0.3334809519942068,0.22788367432450457,0.4458586508283739,0.7536229583603458,0.6315452400070771,0.5180100493718763,0.47139420623046574,0.46923400126163345,0.36599729881247844,0.7518985578462973,0.925398538544844,0.29456817949952674,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.14647077192867608,0.4803607993798804,0.2083442835302719,0.20220280962500364,0.8523734374632015,0.9754147300336636,0.19558155574914088,0.4573892538543717,0.8813991894055927,0.3880342741555867,1,0,2,3
508,PLTE,Claymont Steel Holdings Inc. ,3312,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.6561556535122433,0.6446853241367205,0,0.9726782096830094,0.4650544634270032,0.21026448640667467,0.5254692436361348,0.7093794294369583,0.5798500335081846,0.30636287456166833,0.262360192272609,0.20469137477464494,0.1576367451609451,0.28702498021165584,0.3160883314085835,0.10015453152152431,Manufacturing,1,0,0,0,1,1,0.7273575135424898,0.09358345024923675,0.20444007347020882,0.24625487705544508,0.05895095268414912,0.459438375778466,0.49035686463088896,0.058678524205586544,0.6706811883278149,0.9483057677700084,0.5308853962856911,1,1,1,3
509,SXC,SunCoke Energy Inc. ,3312,0.7224223515606647,0.7332216108767484,0.7323466349943977,0.5714878004224837,0.5421463408928839,1,0.9818178016439917,0.685169615541352,0.9630796973643669,0.7722556593030792,0.9130070801259131,0.9640565697004474,0.9583245749807411,0.9908551817072958,0.9903050100953639,0.9812148371392302,0.771692520431122,0.9847191927081655,0.8958894592742918,Manufacturing,1,0,0,0,1,1,0.24609581891985172,0.941065120286021,0.3459776481055499,0.6773112527015512,0.3420669974332856,0.7942919505423911,0.5697251607262891,0.13325649188439131,0.7636284515855039,0.10371350898410853,0.5134438450367056,2,0,2,3
510,CSTE,Caesarstone Ltd.,3281,0.29398357010096854,0.6231424902627405,0.6230702070315971,0.23355650076714973,0.23489653990781484,1,0.8145852794699757,0.7717670543064987,0.49037264585505164,0.3386482300661876,0.6571042701098316,0.866820787241949,0.8943130583040875,0.9442023031336985,0.9356723645041444,0.9455388273973221,0.9590984297671308,0.8530069064764683,0.9793932005179243,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.7962257927181231,0.7267155312749484,0.8340515713181154,0.5784879765831498,0.6928109284194955,0.42397643507474003,0.6911690431523644,0.33985386936774786,0.2207608922202266,0.5773237448911639,3,0,3,0
511,HLYS,Heelys Inc. ,3140,0.957455251073391,0.824183607459961,0.8228541830625782,0.8843244146151901,0.3516657482349851,1,0.5539045029202629,0.2461040980656644,0.36785058685341476,0.31865829567362886,0.2610442386384739,0.33404581486486606,0.23005461342551647,0.20346651079449407,0.19340932605805322,0.19043869392481805,0.27470540991739595,0.21643734768187656,0.23253505016125203,Manufacturing,1,0,0,0,1,1,0.7850504915492638,0.5993321541606647,0.1760100357304225,0.0642958631832143,0.315229800289779,0.5461982547658503,0.36651191796548965,0.5334162314830059,0.6293355388551231,0.37883967945813585,0.7682003721021076,2,1,1,3
512,KORS,Michael Kors Holdings Ltd ,3100,0.9326109105241738,0.8925618646180287,0.8911502503023022,0.9013556931690033,0.23489653990781484,1,0.574957667736401,0.8072637006885286,0.7787331980873476,0.8053652979073633,0.787956331329134,0.34577686056651447,0.6745096062960577,0.5323883149070099,0.5815069330712564,0.25459132975215654,0.5381348661657765,0.3722662086231684,0.2801462699802806,Manufacturing,1,0,0,0,1,1,0.9462432979434422,0.5530771778699959,0.25520829700119063,0.988295546416446,0.004123145074749333,0.4060542069349623,0.18048886081697224,0.059571181577510776,0.7375569562485609,0.4194931188409576,0.7682003721021076,1,1,1,3
513,TUMI,Tumi Holdings Inc.,3100,0.8514766452419682,0.7332216108767484,0.7323466349943977,0.9498733786453537,0.6029266759008141,1,0.5874916390452192,0.20046205148584323,0.9537247959501871,0.9925709321854658,0.707285951667683,0.3078092843095649,0.422574554042799,0.35808828045155056,0.336960668006458,0.2927362966063921,0.7518985578462973,0.4658405585134571,0.4955719392091401,Manufacturing,1,0,0,0,1,1,0.9710535620672621,0.43087581797793606,0.17369031939463325,0.6968180033240079,0.20963516108911134,0.9188134632574382,0.597565675861134,0.6902681249076663,0.9261110715428741,0.5368425379804911,0.9913570295970665,1,1,1,3
514,VRA,Vera Bradley Inc.,3100,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.9176515114186823,0.47609825095230196,1,0.7206414246859555,0.8179063312163815,0.6289211378067443,0.7274462209456858,0.6386100653431218,0.4597795870180689,0.47225907734495703,0.40695733277066515,0.4893616610616002,0.4133453493018589,0.9209369202493219,0.3972899912569398,0.16770386945359678,Manufacturing,1,0,0,0,1,1,0.7552020499528456,0.45031098144336257,0.2032194560157582,0.746623359849527,0.4426159599880758,0.9825154868432272,0.4223320476539489,0.0667467233361035,0.7432546273254809,0.5170838979081376,0.763858679809049,2,1,1,3
515,GSE,GSE Holding Inc. ,3081,0.15998511836530172,0.10926224045479643,0.06367021680888661,0.2523524363634401,0.9326668180045579,0,0.9707913962074626,0.923283771922511,0.2207057225025164,0.3683794743887034,0.7853649005480019,0.917704470679578,0.9053289008658236,0.944558277547389,0.9852322423528055,0.9700132585767502,0.9939255589207093,0.9838591354537758,0.9760297850601917,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.18594810011388324,0.3208778400291469,0.9199868575042871,0.6968721298160275,0.8545491329212184,0.767332959695868,0.625455910200174,0.27544868146359036,0.8285906933619235,0.47085620617317264,3,0,2,1
516,STRI,STR HOLDINGS INC.,3081,0.22119854703253072,0.27001129705463384,0.2724035349900076,0.7884284322774644,0.23489653990781484,1,0.9931908240230372,0.12663780667612928,0.6445658285658739,0.8188564490857233,0.6796242214065132,0.8729587933046496,0.9015706574572679,0.9424257957470248,0.9204742722250894,0.9088892667542102,0.7401896148799053,0.9667684955276462,0.747296121448822,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.36126023389945233,0.3902452132736841,0.7419701549506438,0.33704407479536924,0.2824477082744011,0.6893350748256448,0.14245645527562917,0.5860985782818955,0.6115162967896053,0.4608417737584041,2,0,2,3
517,CROX,Crocs Inc.,3021,0.957455251073391,0.93932226174891,0.9675111255483393,0.40531248415501553,0.8507824369113595,1,0.5957991511581328,0.22179765735486273,0.5864775615098116,0.6354271395825336,0.4569129297820926,0.3928408888648808,0.28293762661469146,0.2550065219865192,0.24714309335848178,0.2503636606700089,0.4364058993007331,0.4057318556094461,0.30932346192977944,Manufacturing,1,0,0,0,0,1,0.8167152046392279,0.5027280127974506,0.4542420685065249,0.11412686291732294,0.4266755962289688,0.754364674418482,0.6922029587881052,0.6105310594029407,0.8040170300436479,0.4659420040271763,0.9950995177472035,2,1,2,3
518,ALJ,Alon USA Energy Inc. ,2911,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.586548570486076,0.1763572165420078,1,0.7520669565211237,0.9322562851669707,0.7126567515407101,0.6616082522094124,0.9347622832668642,0.8228497188520836,0.6952490862123966,0.6405265969545773,0.748758898810181,0.5619995743541751,0.3936852337502816,0.22946119999904796,0.14733849328666793,Manufacturing,1,0,0,0,1,1,0.7552020499528456,0.6601630732874493,0.0656116693927362,0.3336430135019435,0.22522604384247624,0.2119767829107359,0.05170980188134272,0.006653316815629146,0.7127896165358079,0.3278601492740797,0.7220333610472687,1,1,1,3
519,CVI,CVR ENERGY INC ,2911,0.8978070928531905,0.93932226174891,0.9381027094399069,0.7520079234400103,0.7535511824418578,1,0.9903278406437199,0.4052578867186675,0.9926055293516277,0.9967647447602392,0.9679135304183442,0.7615036907247204,0.7517528748953637,0.7618715226408744,0.7511674729113914,0.7527694642536777,0.771692520431122,0.776424383515602,0.7735663378641326,Manufacturing,1,0,0,0,1,1,0.24609581891985172,0.5854635451034098,0.14172496282792052,0.713956869211075,0.14123817723375792,0.8140360879712528,0.3162935108597246,0.06441476270021046,0.9440577524110594,0.39084230211248666,0.5206850302301107,1,0,1,3
520,WNR,Western Refining Inc.,2911,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.6646184481554211,0.4930522659204607,1,0.7348442188864763,0.6542903830962665,0.946484980720615,0.9995355464999729,0.9724709473132517,0.6937301665921826,0.4494480065497506,0.3964280176876103,0.5054857936303168,0.3610294865580336,0.262652413021529,0.3007220567318948,0.266075419660936,Manufacturing,1,0,0,0,1,1,0.7273575135424898,0.2583152842055756,0.3777496269439972,0.1506616069054465,0.344895313603903,0.25084143814340465,0.284875601566092,0.23021125819324278,0.9449514704158248,0.7341457666992536,0.4654855885031358,2,1,2,3
521,NLC,Nalco Holding CO,2890,0.6419535023186731,0.8925618646180287,0.8911502503023022,0.5226972574169911,0.1684410080037963,1,0.0784856831792942,0.8298588894042167,0.7787331980873476,0.8053652979073633,0.9637546898836962,0.838322822768804,0.7398361048321864,0.7393575698480372,0.7357078256643468,0.9159080158593893,0.9932678003610693,0.9516081321842147,0.903335020793514,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.31552175940653704,0.5195404825159355,0.23619016543948185,0.9601846457168601,0.9793567244478627,0.8965934090633771,0.7932688357701438,0.988505840660351,0.6641487808572862,0.2560281038693051,4,0,2,1
522,PPO,Polypore International Inc. ,2890,0.8978070928531905,0.9848746208066119,0.98429275766223,0.6326324799208838,0.4237699080115153,1,0.20714224548043475,0.670816310676664,0.6251818613489175,0.9389915927715302,0.7780120273657221,0.7100277653256062,0.6399018611974623,0.6186667011747298,0.6945909754906953,0.7218615862375584,0.8904023095559717,0.9493746627054337,0.7922124511503552,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.20060964429898204,0.6177586365004919,0.6046630502444715,0.7860096567954545,0.893014650839743,0.9537096287455454,0.7666566864988322,0.8924749853795925,0.809054217804164,0.12295829089132926,4,0,3,0
523,CF,CF Industries Holdings Inc.,2870,0.7224223515606647,0.7332216108767484,0.7323466349943977,0.02621728623514613,0.2524087165664928,1,0.5899881925340501,0.26506797253645953,0.8521663276992193,0.8053652979073633,0.9321889806808079,0.7584864133668494,0.711302732187133,0.7028901398506922,0.8085848655823082,0.6930659238097341,0.9945257197986116,0.5180454150622835,0.43674917572079935,Manufacturing,1,0,0,0,0,1,0.24609581891985172,0.03503955270302264,0.5335168911952711,0.7737005756091331,0.4847108459958694,0.9876555440894371,0.30614289029581965,0.15126482010279252,0.9881328107433542,0.9967740441910816,0.9788981006491546,2,0,3,2
524,UAPH,UAP HOLDING CORP,2870,0.7224223515606647,0.7332216108767484,0.7323466349943977,0.5300557523712837,0.9524627913362175,1,0.8258015258028046,0.8517247498787399,0.793022071955346,0.8053652979073633,0.9577365137906017,0.106544883969308,0.1058692154386151,0.12357033909783716,0.14748182803800247,0.18332913517386928,0.22818775333067554,0.29316751712078254,0.046216338837338874,Manufacturing,1,0,0,0,1,1,0.24609581891985172,0.07345073327286182,0.47192805330360826,0.5294470292240856,0.8339373574934876,0.6806793415190685,0.8029769881969393,0.054822415695143276,0.9612486014613586,0.969926709770488,0.6436188424680757,4,0,2,1
525,AVR,AVENTINE RENEWABLE ENERGY HOLDINGS INC,2860,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.7884284322774644,0.2791182165622915,1,0.7348442188864763,0.22707019022973673,0.5254538314224837,0.5589208132699439,0.8766327051815817,0.6049835448925677,0.620107884445222,0.5776906717568628,0.5616776684782143,0.21276284206080287,0.9154118870152795,0.2429129948071298,0.644223739492131,Manufacturing,1,0,0,0,0,1,0.5239864412304924,0.5067224742742935,0.3578868811473237,0.5491118463087616,0.003450523392165673,0.930676973397784,0.08875364906448069,0.5756756176173558,0.9473689558030636,0.4621657963667686,0.41724395426717176,1,1,2,3
526,KIOR,Kior Inc ,2860,0.6419535023186731,0.9684119654572717,0.9675111255483393,0.4491004444360132,0.14552044098537692,1,0.3026129940669544,0.1971192864853405,0.6029802071550343,0.6442318338550315,0.7853649005480019,0.6916467513802443,0.592246206174085,0.5906795208956439,0.545699476070641,0.7534657482746033,0.5670342392364283,0.35587132237478925,0.7540105459278407,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.5163083261573767,0.9235015523771103,0.24106353817566434,0.9299570014701395,0.5504567464420579,0.23177815898621323,0.7843949185123702,0.6768639010001383,0.4531699060009279,0.07833075788820439,4,0,4,0
527,REGI,Renewable Energy Group Inc. ,2860,0.22119854703253072,0.5019561906084825,0.502865540066132,0.18867930159032026,0.8741072111942672,1,0.7348442188864763,0.9543563000765094,0.3984613934679294,0.38625792862501807,0.860755895005844,0.9811206852004053,0.9757823696928754,0.7618715226408744,0.997218375826237,0.9316711339568114,0.903501295863427,0.9313620424829738,0.9771988320188604,Manufacturing,1,0,0,1,1,1,0.24609581891985172,0.5351663756720576,0.5073244264366534,0.6393706631836304,0.0282619865946902,0.23011223840799327,0.25213676798720097,0.21352863400823874,0.33215599571778265,0.43573762382813375,0.44629255181219196,1,0,2,3
528,SZYM,TerraVia Holdings Inc. ,2860,0.8514766452419682,0.7332216108767484,0.7323466349943977,0.7738795695139387,0.1684410080037963,1,0.3448551500369115,0.21405513448953045,0.8812447775552334,0.7254884631898936,0.7853649005480019,0.8657724481437328,0.855864298039978,0.9043352406146918,0.844748250940569,0.9524641182422111,0.9590984297671308,0.7512128480645311,0.9536828648711748,Manufacturing,1,0,0,0,1,0,0.9710535620672621,0.8433766350635098,0.7929616076590897,0.44869507967174355,0.8225998907930214,0.7755064451081974,0.364259983868472,0.6807133434912542,0.7863829414537608,0.1844196420178788,0.017705731387057035,4,1,4,0
529,USBE,US BioEnergy CORP,2860,0.5546102538694483,0.7332216108767484,0.7323466349943977,0.45520180751171363,0.6446853241367205,1,0.3292334993733369,0.31613909628300196,0.9453527673109197,0.6442318338550315,0.11135819481771814,0.8061274312243274,0.7051682970543574,0.6681945487637324,0.7155042156156484,0.3317384870885379,0.12572442585014937,0.18002746056190894,0.3553888779773111,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.9765177574298557,0.17023504033478543,0.306686093132732,0.011693434424544753,0.01310016996506535,0.025356926337998395,0.09060382787110804,0.6461747299204813,0.06597710239098592,0.06185726120956662,1,0,1,3
530,VSE,VERASUN ENERGY CORP,2860,0.9851708670620636,0.9848746208066119,0.9930173349347925,0.9854746574404609,0.1606581239070859,1,0.9697919601137203,0.060627843123600214,0.9784061844174607,0.9895872701458527,0.6365502667745337,0.3869608764357188,0.4152714295194108,0.3295996900174041,0.333278709852511,0.1432161262331662,0.08035893683498369,0.23613433233423187,0.16770386945359678,Manufacturing,1,0,0,0,1,1,0.7748858379026501,0.568075395843092,0.021051745583198025,0.4333373150962921,0.007591009953327737,0.01647033209489391,0.20443880649657858,0.09969980333048989,0.956442122378036,0.4061129516700077,0.5802486131570737,1,1,1,3
531,WLK,WESTLAKE CHEMICAL CORP,2860,0.5989002803936845,0.8612267585317531,0.8598137055094242,0.09505408263526616,0.18439959424032343,1,0.6122816998865637,0.08458186130669759,0.9271327686628351,0.7837889095882236,0.9199938901280761,0.5132947419719669,0.28456042495947814,0.2471773704614627,0.23766827390242307,0.24896275283854163,0.5381348661657765,0.5440878788193527,0.23253505016125203,Manufacturing,1,0,0,1,0,1,0.24609581891985172,0.8626759298790608,0.23854473732682652,0.012263332499369962,0.41490451067556766,0.8638921029649296,0.8622845184745425,0.41590055338318044,0.7308604137984991,0.16936173990913977,0.9259019742204357,2,0,1,3
532,BARE,BARE ESCENTUALS INC,2844,0.9743078971379244,0.7332216108767484,0.7323466349943977,0.9593994238078902,0.2881115582609681,1,0.6040636843725128,0.9177263012257519,0.995727361658542,0.962599076144608,0.6567909543197502,0.7615036907247204,0.7517528748953637,0.7618715226408744,0.7511674729113914,0.7527694642536777,0.771692520431122,0.776424383515602,0.7735663378641326,Manufacturing,1,0,0,0,1,1,0.7850504915492638,0.8721129967638533,0.15336866310091168,0.8122060169738861,0.9262040397087754,0.8416771416088553,0.9617921355945758,0.8814890366018522,0.9327596854446835,0.1619180106761901,0.9938902811758423,4,1,1,1
533,FACE,PHYSICIANS FORMULA HOLDINGS INC,2844,0.7928700562189778,0.7332216108767484,0.7323466349943977,0.7254722284962025,0.1606581239070859,1,0.7242265210213157,0.6128357689524423,0.15952302317928158,0.4135231193256524,0.383059421803358,0.3604755324053315,0.3941156296529964,0.3491462495129626,0.34437133851798096,0.3528020203232426,0.37969838235239145,0.3007220567318948,0.3954993035198887,Manufacturing,1,0,0,0,1,1,0.7273575135424898,0.07261321743816915,0.4557098519169588,0.5613314029090058,0.4764056169355897,0.5196601547882211,0.3447526253333567,0.5708454960327657,0.6030438387787896,0.9707434959271554,0.7769065164951112,2,1,2,3
534,ACOR,ACORDA THERAPEUTICS INC,2836,0.047102530786146964,0.27001129705463384,0.2724035349900076,0.0802400431315346,0.6029266759008141,1,0.020891408509356467,0.44506150543439227,0.2319937387084418,0.24537406826894548,0.02861606269542453,0.6501198884329202,0.7794345740813551,0.7780415947262763,0.8246737767285158,0.6016068048237005,0.7401896148799053,0.4919256929850814,0.4786991170243048,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.38884034311776006,0.2880942034275461,0.967592451856518,0.11551953458887798,0.5154902485143938,0.2002191166236829,0.11433451946935341,0.08332106564253838,0.5811751404403164,0.35921762671237634,1,0,2,3
535,ADLS,Advanced Life Sciences Holdings Inc.,2836,0.028717305440797276,0.032290800488386326,0.06367021680888661,0.06496552146100372,0.3607589727632143,1,0.2010804167494457,0.5923507111137233,0.21399287724751115,0.3683794743887034,0.2502507170981403,0.048315408103311565,0.026438164294050538,0.060812912835410786,0.06654484017787173,0.13064822627419503,0.0980016488417576,0.07505055055017579,0.07653255299966143,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.1735379914303382,0.5501564262925477,0.10345145271125739,0.987665275160782,0.4654563897706167,0.2478263854568466,0.6409006392241177,0.09484590118413316,0.845205503372476,0.4018603059029968,4,0,3,0
536,ALTU,Altus Pharmaceuticals Inc. ,2836,0.6419535023186731,0.6231424902627405,0.6230702070315971,0.5605778652017209,0.37890084281789876,1,0.06396853309739985,0.3709753758425931,0.26251354609425837,0.3683794743887034,0.019338454073726113,0.06139353686094238,0.19332966592175366,0.18486786522434612,0.14982376337402964,0.23113666847171677,0.47988224671108204,0.1110663066302679,0.17306584576726952,Manufacturing,1,0,0,0,1,0,0.24609581891985172,0.26940246580974103,0.394045749947498,0.8460642398876661,0.6774274551859607,0.9009133203902526,0.1125345872989964,0.42967409452812055,0.5099852779439381,0.7202224319166419,0.2655526740633707,3,0,2,1
537,CNVX,MICROMET INC.,2836,0.37622258501788236,0.3805876847459918,0.3823981221263626,0.7884284322774644,0.1684410080037963,1,0.2010804167494457,0.5624662498378061,0.3612820451790604,0.28384311993016553,0.7853649005480019,0.009059752086893606,0.008697695391531203,0.04004284331517995,0.04417814284414012,0.08056743627306556,0.16749639895827934,0.06344350933787901,0.062442790092040894,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.6639458353076279,0.6343980936601845,0.278195316999362,0.9818307151911728,0.9338528179215144,0.312909933443418,0.7920499161889398,0.33215599571778265,0.32477069312671103,0.4009733967620183,4,0,3,0
538,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,0.09109043475791684,0.3805876847459918,0.3823981221263626,0.7884284322774644,0.5260940020957237,1,0.2010804167494457,0.3846189772883093,0.30731339933988433,0.28384311993016553,0.2502507170981403,0.004665010149138324,0.007884436901204987,0.03718858406610572,0.04324251501689451,0.10541809354394543,0.36586719756767533,0.08476971626789875,0.38737257344117376,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.5255503366675118,0.33598870283079346,0.5178457076005252,0.7547683572607622,0.7535661073767803,0.556675352221887,0.7511593024188685,0.15726712653597036,0.4445834428563831,0.4010180680098913,4,0,2,1
539,GTOP,GENITOPE CORP ,2836,0.15998511836530172,0.27001129705463384,0.11155449989951743,0.18454518388050778,0.23489653990781484,0,0.2010804167494457,0.5624662498378061,0.19182160527310615,0.13292196334851897,0.7853649005480019,0.013880072793451546,0.020188547986034824,0.05473446057624211,0.04708326848978193,0.10067069284113667,0.08595143712741804,0.14772536322030494,0.23904924231895425,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.6488484311448689,0.6086677841640812,0.19863826171719373,0.9566418446273426,0.42771601093000955,0.7660905640905709,0.9972858427820596,0.08502167710719116,0.3371533889762382,0.3915655794013482,4,0,3,0
540,INHX,INHIBITEX INC.,2836,0.07391292080522441,0.17836341955336482,0.18090246048771197,0.09234793712770573,0.30619373972253217,1,0.2010804167494457,0.6335419341499333,0.20925115326382765,0.20989766318902647,0.002468762283989115,0.04363127270592596,0.050461983481728624,0.08569986571457605,0.06524989297078751,0.12151465466942263,0.1864609838395584,0.14274476282216947,0.17853578044781138,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.39879117944232645,0.7849568800652622,0.11846280367288059,0.8259656318425013,0.7416904453702788,0.542514899654808,0.9067083745436654,0.09484590118413316,0.5704764948924559,0.40028013140652396,4,0,4,0
541,MNTA,MOMENTA PHARMACEUTICALS INC,2836,0.05932825959213774,0.032290800488386326,0.03354688625585928,0.10831377768601269,0.3969501253456963,1,0.0027713591943759144,0.3291579700150034,0.3229400356487032,0.23440503918069622,0.04901020302785423,0.005625209629476117,0.013010134580703398,0.04765925181547263,0.04417814284414012,0.08528361219959962,0.5090326486836682,0.04051063124696835,0.05740869842351412,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.7011157902166427,0.8133970294354792,0.4711875984467428,0.9595126623025501,0.7535661073767803,0.057057666309240536,0.6445156236468634,0.09352817844012407,0.2948393187127005,0.36802609198984065,4,0,4,0
542,OMRI,Omrix Biopharmaceuticals Inc.,2836,0.22119854703253072,0.7332216108767484,0.7323466349943977,0.18577944737780344,0.30619373972253217,1,0.017405671776025082,0.5080584273358852,0.16695888788442387,0.1201065160100851,0.1798603530150788,0.3899014266297977,0.3854807243909152,0.3554267532497499,0.32596308666990037,0.4497458167386704,0.33873724955610307,0.2857021816711056,0.20148705824567764,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.5876162962892264,0.7264877725862979,0.39496771221612137,0.7990327037536684,0.4579764117713193,0.3257154151979459,0.18493070296639375,0.0911983336484074,0.3889691143455143,0.33404938669850714,4,0,3,0
543,OSIR,OSIRIS THERAPEUTICS INC. ,2836,0.29398357010096854,0.27001129705463384,0.2724035349900076,0.22839900085100528,0.22624984548463045,0,0.14403247440239686,0.6994953856235907,0.3699131040423229,0.12307584040363789,0.019981946640824193,0.19227020488268426,0.1764596317248167,0.1805276041577562,0.20183477230901264,0.20141542972853577,0.4653375862574915,0.08143030430766846,0.2730659217492267,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.9974321014870625,0.6760890927838368,0.47646373460340846,0.5941039313196563,0.905954344413926,0.05272385474662333,0.7622921426621327,0.1159378220012166,0.027278338888095763,0.2579443109148104,3,0,3,0
544,ADZA,ADEZA BIOMEDICAL CORP,2835,0.7224223515606647,0.6231424902627405,0.6230702070315971,0.7244441914723012,0.5882657876099817,1,0.5999370127118475,0.6451326258577557,0.18715309022532745,0.13546598510531838,0.17420375501038232,0.011062213849329147,0.02486965017251411,0.05363031944639336,0.07054917570721592,0.046556764892417765,0.05643857684911038,0.08143030430766846,0.11176540748719882,Manufacturing,1,0,0,0,1,1,0.7552020499528456,0.6077613459249216,0.05523877057036608,0.7935952378896491,0.14462938594790942,0.14953711800026465,0.3087097852712739,0.8631492042431258,0.2559854319993615,0.3716180607317888,0.9662907470861333,1,1,1,3
545,NSPH,NANOSPHERE INC,2835,0.5546102538694483,0.6231424902627405,0.6230702070315971,0.7884284322774644,0.1925609139712175,1,0.2010804167494457,0.7545348362975683,0.26440361176714733,0.3683794743887034,0.0026438338589760213,0.093478000809959,0.10593544486873785,0.12905059066725288,0.12750981577314857,0.1640994050339104,0.13343680985980133,0.3007220567318948,0.0598843204268255,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.27338128014231233,0.7361561091945562,0.4346951816368634,0.7309437215254382,0.347314500304586,0.8157003156739353,0.11492330957112357,0.4765152026813263,0.7152668081104467,0.3935800604064296,3,0,3,0
546,XGEN,XENOGEN CORP ,2835,0.07391292080522441,0.10926224045479643,0.11155449989951743,0.0996933870974796,0.41486963134446525,1,0.2010804167494457,0.027340085185902523,0.17146194526190445,0.1598614269841866,0.13538018325797752,0.5105337319211909,0.2746583862083868,0.26590385195219096,0.29042624070837253,0.28971012072101376,0.11832857325843826,0.7227372258292345,0.36329986132187586,Manufacturing,1,0,0,1,1,0,0.24609581891985172,0.3975356514238936,0.8474226163481833,0.05787065238212563,0.6285936603631488,0.10243844187907569,0.970702067516248,0.7334509349469548,0.06380407593339003,0.5718192584101303,0.39923256890516023,3,0,4,0
547,ABPI,ACCENTIA BIOPHARMACEUTICALS INC,2834,0.11106450869010509,0.06186526181741444,0.06367021680888661,0.09311524223999601,0.9746832156210569,0,0.03850650652804101,0.23936915510967832,0.40263295702958307,0.07800889112404236,0.17097676419562635,0.9652608250062794,0.9501446593891371,0.9879094169327473,0.9879992659274317,0.9829639158175412,0.5955793390963197,0.9984039436982343,0.9823479588703719,Manufacturing,1,0,0,1,0,0,0.24609581891985172,0.7655310676374816,0.5567161154608906,0.6068196075525065,0.4612692527302941,0.08716353008761724,0.8144254555341847,0.44034765079386157,0.020577869857676512,0.244409701036093,0.33681351967834333,2,0,3,2
