,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,C6xbin,T5xbin,T3xbin,IndDivision,Manufacturing,Other,Services,labels
381,MEND,MICRUS ENDOVASCULAR CORP,3841,0.3333333333333333,0.4375,0.4375,0.3065144986336729,0.4574470164117562,0,0.34448818897637795,0.49800240627522546,0.10960130503443435,0.12400455062571103,0.3400666342196374,0.229901269393512,0.33139387806729065,0.24638840023455408,0.24032586558044808,0.24977698483496877,0.30597014925373134,0.4774774774774775,0.2793522267206478,1,1,0,0.0,0.5227504846259514,0.6406688744902372,0.5260907029104044,0.5376852034398433,0.5422764470519232,0.8852007595837234,0.5106595623004909,0.23227376751420076,0.4305912788407752,0.35661608325212674,0,3,3,Manufacturing,1,0,0,0
382,NURO,"NeuroMetrix, Inc.",3841,0.20833333333333334,0.3125,0.3125,0.5854677550502783,0.2867371721906571,1,0.36023622047244097,0.33674928663564896,0.08633269217770177,0.11262798634812286,0.23708744846427027,0.31875881523272215,0.35142086179273124,0.24868063329601792,0.26272912423625255,0.19714540588760035,0.34328358208955223,0.16666666666666666,0.32388663967611336,1,1,0,0.0,0.47532769751100185,0.2067617310404474,0.3090637608560693,0.26418879535104345,0.5746711046614458,0.289334643652769,0.5578470960933776,0.17858313282479996,0.47243441078745513,0.4437277469413247,0,1,1,Manufacturing,1,0,0,1
383,OCLS,"Sonoma Pharmaceuticals, Inc. ",3841,0.20833333333333334,0.1875,0.1875,0.5854677550502783,0.7521652377888189,0,0.36023622047244097,0.5270361001773728,0.08475126776944207,0.11376564277588168,0.1016427440828098,0.4033850493653032,0.48250274053461506,0.4042326350018658,0.4419551934826884,0.43532560214094557,0.41044776119402987,0.5405405405405406,0.44534412955465585,1,1,0,0.0,0.4647437308197135,0.39501207072322003,0.6575367258424145,0.5784694871315332,0.48364533875614973,0.6823178375361435,0.5132026391396809,0.17959565962000795,0.4825729303822883,0.4344215734083386,0,3,2,Manufacturing,1,0,0,1
384,PMII,"Power Medical Interventions, Inc.",3841,0.3333333333333333,0.4375,0.4375,0.32822941427226693,0.6564689257083448,1,0.17125984251968507,0.34176512441324863,0.1407171186404966,0.15130830489192265,0.22090909179580015,0.31170662905500707,0.3655873176490429,0.2849832080601311,0.2769857433808554,0.3247100802854594,0.40298507462686567,0.40540540540540543,0.2591093117408907,1,1,0,0.0,0.533490128105279,0.6263517498875041,0.3829060452441698,0.6651200456919044,0.6506763996078666,0.6994002916219658,0.3900506113009138,0.25854656152800637,0.4218465391660953,0.40154291936478176,0,4,3,Manufacturing,1,0,0,0
385,PODD,INSULET CORP ,3841,0.5,0.5625,0.5625,0.444320736445071,0.39510372315885034,1,0.23228346456692917,0.4616260290628902,0.24051843121277955,0.3265073947667804,0.1389637548926544,0.23413258110014104,0.3082469010877814,0.2203742203742204,0.20366598778004075,0.20695807314897413,0.31343283582089554,0.23423423423423423,0.22672064777327935,0,1,0,0.0,0.4051961079936816,0.6546995520950601,0.34798968280172726,0.4689562711101571,0.6029859674672966,0.5093462333669055,0.444091960214523,0.4692729897140308,0.5462322211269905,0.3733550347636325,0,2,4,Manufacturing,1,0,0,0
386,RHEO,TearLab Corp ,3841,0.375,0.3125,0.3125,0.5854677550502783,0.5262793887776103,1,0.3858267716535433,0.6422046226870168,0.4173041334005381,0.3583617747440273,0.3986149994859161,0.29619181946403383,0.35896787250189727,0.25950210565595183,0.28105906313645623,0.17305976806422838,0.17164179104477612,0.17117117117117117,0.19838056680161945,0,1,0,0.5151515151515151,0.6236920745350951,0.2593921063933634,0.448523403003368,0.15342481652593007,0.21144794300264633,0.28786621387469374,0.2641883362141864,0.43412185412523724,0.3570214824508073,0.3163074117556851,1,1,1,Manufacturing,1,0,0,1
387,SENO,SENORX INC,3841,0.20833333333333334,0.1875,0.25,0.22772830517101333,0.9256036913039537,1,0.3208661417322835,0.4967777569742676,0.12373807085582053,0.22639362912400454,0.34653496948950346,0.383638928067701,0.41348343030609663,0.32842902073671304,0.35030549898167007,0.3068688670829616,0.35074626865671643,0.3108108108108108,0.340080971659919,1,1,0,0.0,0.3246760314994978,0.4195147263456014,0.42406193440998813,0.42706163003515607,0.486158678410055,0.46657967400681727,0.4583654034386077,0.2647878134294895,0.6561385104495474,0.3884593151747986,0,2,2,Manufacturing,1,0,0,1
388,TNDM,TANDEM DIABETES CARE INC ,3841,0.5,0.5,0.5,0.5361915704685571,0.02331373622108539,1,0.2047244094488189,0.47360378203196357,0.19387122920933428,0.34015927189988626,0.09703321223278843,0.49647390691114246,0.5076313348511678,0.4331254331254331,0.4215885947046843,0.3470115967885816,0.2835820895522388,0.38738738738738737,0.46963562753036436,0,1,0,0.4047619047619047,0.3178275525546303,0.4067801961819118,0.3529054437569693,0.27742380721445015,0.2625648453943116,0.45305593041484415,0.5085747196484575,0.4795800780028692,0.667174952340938,0.3797722700753334,1,1,2,Manufacturing,1,0,0,1
389,TSON,"BAXANO SURGICAL, INC. ",3841,0.5,0.4375,0.4375,0.6681514817014814,0.3704570675369755,1,0.4094488188976378,0.5345400649669216,0.16535090866703717,0.22639362912400454,0.18833832757304986,0.2157968970380818,0.29631503499451894,0.20320912628604937,0.23828920570264767,0.2167707404103479,0.34328358208955223,0.13513513513513514,0.2874493927125506,0,1,0,0.8717948717948718,0.4164926808214958,0.5705212730850443,0.5763403638174834,0.5656239804166633,0.6879005317937588,0.30554179648337754,0.6211625639579901,0.3865541601985577,0.53319940238188,0.2457241878988767,1,3,3,Manufacturing,1,0,0,0
390,XTNT,XTENT INC,3841,0.5416666666666666,0.6875,0.6875,0.4587973507683506,0.6891702346893945,1,0.19291338582677164,0.4253645140281459,0.20941845848979357,0.1899886234357224,0.6648837072363654,0.2016925246826516,0.2536048570705793,0.16018977557439096,0.15478615071283094,0.1694915254237288,0.26865671641791045,0.21171171171171171,0.3441295546558704,1,1,0,0.0,0.6075815839711691,0.7319294972427622,0.2425425446448339,0.5742986273192362,0.6340601418463838,0.5846793605346606,0.8933215022759777,0.3661169059935228,0.3675943164966169,0.3780612754072227,0,3,4,Manufacturing,1,0,0,0
391,ICXT,ICX TECHNOLOGIES INC,3826,0.5416666666666666,0.75,0.75,0.35773944974006666,0.41385446354255845,1,0.36023622047244097,0.29525049327843084,0.32645058474345146,0.2036405005688282,0.48157046336720427,0.8180535966149506,0.7522978328695505,0.7042486273255504,0.769857433808554,0.864406779661017,0.4925373134328358,0.8243243243243243,0.7489878542510121,1,0,0,0.0,0.8529140603490825,0.378507262941158,0.5045681104033638,0.7832654901793598,0.32859695253742305,0.6398302487044947,0.5226176569511889,0.3796608901920892,0.23920980000984635,0.41622493630419743,0,4,1,Manufacturing,1,0,0,1
392,IMMC,IMMUNICON CORP,3826,0.20833333333333334,0.25,0.25,0.26447662817350304,0.5536663110703438,1,0.36023622047244097,0.5580089360651713,0.19996134166776455,0.24914675767918087,0.11667721519106387,0.2651622002820874,0.33995277848047895,0.25443786982248523,0.26476578411405294,0.2569134701159679,0.30597014925373134,0.18468468468468469,0.2631578947368421,1,1,0,0.0,0.4486474015784242,0.6020378561731792,0.49333727645953657,0.5282508298815137,0.5264553687673827,0.34656741275423436,0.4544103807259029,0.27944895832560535,0.49862166642283645,0.4424099360539161,0,3,3,Manufacturing,1,0,0,0
393,CSCD,CASCADE MICROTECH INC,3825,0.4583333333333333,0.375,0.375,0.38279511972480706,0.895153461091994,1,0.46850393700787396,0.6920439270671866,0.07827680834862115,0.21729237770193402,0.4196970131878895,0.4809590973201692,0.5012648621300279,0.4175062636601098,0.46028513238289204,0.431757359500446,0.6044776119402985,0.481981981981982,0.3603238866396761,0,0,0,0.9444444444444443,0.23425658424143392,0.2799095230500905,0.49545047777243423,0.5128367081082796,0.7070313146306421,0.5837911418815322,0.34705871634638674,0.3632413207432475,0.8338316205697026,0.3743584858804669,1,3,1,Manufacturing,1,0,0,1
394,EGLT,"Eagle Test Systems, Inc. ",3825,0.5208333333333334,0.5625,0.5625,0.4315144985988734,0.3388918268645665,1,0.6122047244094488,0.355365786314038,0.18579665423447853,0.27189988623435724,0.4440393585666951,0.3723554301833568,0.45324226325997136,0.34618050002665385,0.3727087576374745,0.3345227475468332,0.47761194029850745,0.23873873873873874,0.340080971659919,0,0,1,0.18888888888888888,0.3847922766591396,0.3878386098005116,0.5303574327928929,0.3872201799931085,0.6170974202608953,0.29295834927242514,0.38758372448172457,0.4339980663606628,0.5710835119088052,0.6344100319920966,1,2,1,Manufacturing,1,0,0,1
395,NEXT,NEXTEST SYSTEMS CORP,3825,0.4583333333333333,0.5625,0.5625,0.4760579307123055,0.4816327429862179,1,0.452755905511811,0.3621426672769261,0.14463659161552253,0.22184300341296928,0.6925904752186904,0.3935119887165021,0.4397082384686736,0.3626525934218242,0.37067209775967414,0.28991971454058874,0.4552238805970149,0.18018018018018017,0.41295546558704455,1,1,0,0.0,0.37835176622487227,0.5011306447269454,0.4617215225106117,0.2965121901024732,0.6061930599340299,0.20219154097207453,0.537311736685449,0.36726178295574397,0.5793050179485579,0.11220014939028652,0,1,2,Manufacturing,1,0,0,1
396,NPTT,NPTEST HOLDING CORP,3825,0.375,0.375,0.375,0.31987751546146587,0.4045810075768509,1,0.8627460691243024,0.4472771649252885,0.39741526338915834,0.6405005688282139,0.5878288180378991,0.3935119887165021,0.472636815920398,0.39644970414201186,0.4175152749490835,0.5504014272970562,0.4552238805970149,0.509009009009009,0.5951417004048583,0,0,1,0.4047619047619047,0.3263043861680047,0.44634622870591606,0.610883028320924,0.9257682400148743,0.5589845219278169,0.6585126050639543,0.6242735207803931,0.5930037204103762,0.6535603308939555,0.48739145123929833,1,4,2,Manufacturing,1,0,0,1
397,VRGY,Verigy Ltd. ,3825,0.5,0.6875,0.6875,0.39671494226025455,0.4229326742783981,1,0.10826771653543313,0.1877314297307875,0.6008219258694468,0.36291240045506257,0.6549332468678049,0.7179125528913963,0.6877898642381314,0.6699717468948239,0.6782077393075356,0.6761819803746655,0.9850746268656716,0.9279279279279279,0.6923076923076923,1,0,0,0.0,0.8779201424197747,0.7939348294445956,0.5032131683987003,0.5845974612760391,0.8323063831849009,0.7906551056441169,0.5384435205577451,0.4963380956311537,0.22911209151620154,0.3952508650837267,0,3,4,Manufacturing,1,0,0,0
398,ST,Sensata Technologies Holding N.V.,3823,0.625,0.8125,0.8125,0.5150334338115585,0.465660580612044,1,0.4763779527559055,0.7160601351691864,0.5008636689112994,0.5261528668941979,0.7524589706834108,0.9449929478138223,0.9444725524917784,0.9462124846740232,0.9511201629327902,0.991971454058876,0.9776119402985075,0.5484234234234234,0.5951417004048583,1,1,0,0.0,0.6829007915697106,0.601040777569583,0.6121525911753217,0.6091630169052152,0.5954440680405307,0.7293991628264692,0.6986991830701831,0.5897566980626276,0.3212599128161099,0.3743584858804669,0,3,3,Manufacturing,1,0,0,0
399,COMV,"COMVERGE, INC. ",3822,0.625,0.625,0.625,0.6211024667766569,0.7173018878801984,1,0.4389763779527559,0.47294070889927126,0.151551712612134,0.21729237770193402,0.37686577636450075,0.44287729196050774,0.52909182899064,0.45620768697691777,0.45213849287169044,0.42283675289919714,0.2462686567164179,0.44144144144144143,0.5020242914979757,0,1,0,0.7083333333333333,0.4020350372793474,0.3933818299607822,0.5725238888855951,0.41477813343093434,0.1801301306054512,0.49741906487131426,0.5215144840273179,0.4205704434504628,0.5499687734602268,0.10261644878873451,1,2,2,Manufacturing,1,0,0,1
400,SIRF,SIRF TECHNOLOGY HOLDINGS INC,3812,0.375,0.3125,0.3125,0.425946574874227,0.2988844285002627,1,0.5964566929133859,0.4261661708751056,0.4401642268746841,0.47667804323094426,0.4592047648433513,0.29055007052186177,0.29467071422548274,0.20774028466336159,0.1934826883910387,0.25334522747546834,0.15671641791044777,0.2747747747747748,0.4291497975708502,0,1,1,0.5151515151515151,0.4925878796815227,0.7286456049243133,0.12861206761315416,0.7305275569479336,0.2683293275982877,0.621413006827966,0.9296956260164071,0.5061569150547194,0.456556492290403,0.6176987866724009,1,4,4,Manufacturing,1,0,0,0
401,TNAV,"Telenav, Inc.",3812,0.20833333333333334,0.1875,0.25,0.2728285270121438,0.7285024937924712,1,0.6496062992125984,0.1879398858555862,0.40988885707557215,0.29465301478953354,0.5036952915418905,0.4696755994358251,0.5260983219495742,0.47251985713524175,0.505091649694501,0.41659232827832293,0.41044776119402987,0.4099099099099099,0.5060728744939271,1,1,1,0.0,0.7431108325103883,0.6737979658804981,0.6502549713693122,0.40699876500821053,0.4320166407724395,0.46071939155017777,0.5319419643612789,0.3070416691852051,0.28914953002401633,0.5164970741655516,0,2,4,Manufacturing,1,0,0,0
402,ARII,"American Railcar Industries, Inc. ",3743,0.75,0.6875,0.6875,0.6390590503752244,0.02331373622108539,1,0.5255905511811023,0.6027322790554381,0.17802681619232485,0.36291240045506257,0.6857301910979698,0.7404795486600846,0.76772915085589,0.7569166799936031,0.7494908350305499,0.6743978590544157,0.7910447761194029,0.5484234234234234,0.9554655870445344,0,1,1,0.4047619047619047,0.2742942989038483,0.7294765029731728,0.604397745459606,0.42174445384718223,0.594605094517539,0.8434326292693896,0.7005360355832624,0.5991710938984098,0.7456248123172965,0.626279081482846,1,2,4,Manufacturing,1,0,0,0
403,RAIL,"FreightCar America, Inc.",3743,0.6666666666666666,0.6875,0.6875,0.5854677550502783,0.3704570675369755,1,0.36023622047244097,0.33694329759311364,0.09690315449754681,0.36291240045506257,0.66090392998874,0.5599435825105783,0.6137111054895017,0.5773761927608081,0.5784114052953157,0.495985727029438,0.6343283582089553,0.7387387387387387,0.7935222672064778,0,1,0,0.6666666666666666,0.15847380429830069,0.7202402223019709,0.6111159590853191,0.3835502981729517,0.599564853017177,0.7147584042415752,0.7497868928094086,0.5667562136770108,0.6296691576980844,0.4106141129777184,1,2,4,Manufacturing,1,0,0,0
404,TDG,TransDigm Group INC,3728,0.75,0.9375,0.9375,0.6709354567876361,0.3704570675369755,1,0.6299212598425197,0.44715364438681054,0.44407532446239495,0.47461069397042094,0.6338032953608213,0.4203102961918195,0.5704949827135509,0.5250812943120635,0.49287169042769857,0.48349687778768957,0.48507462686567165,0.6531531531531531,0.631578947368421,0,1,1,0.0,0.49911967814547087,0.6914843557072718,0.7614320830224953,0.4553903870103534,0.4794827169079819,0.6850566993593562,0.6287418361232762,0.6889848263997088,0.4507484805053232,0.4449676847495306,0,2,4,Manufacturing,1,0,0,0
405,AVAV,AeroVironment Inc ,3721,0.5833333333333334,0.5625,0.5625,0.6662027151768087,0.5082349533557482,1,0.6299212598425197,0.4373042750834791,0.15855415031026973,0.28100113765642776,0.5281439972628048,0.2764456981664316,0.3771397251032971,0.27501465963004423,0.2830957230142566,0.19000892060660124,0.40298507462686567,0.17567567567567569,0.22267206477732793,0,1,1,0.7555555555555555,0.32283780643071613,0.17145992105940072,0.5258427795815082,0.1588586783906122,0.6297047642906799,0.2713869729112957,0.286582274530523,0.4655599890179132,0.6590699422778918,0.6225786254913062,1,1,1,Manufacturing,1,0,0,1
406,WAIR,"Wesco Aircraft Holdings, Inc",3720,0.5,0.65625,0.65625,0.41536750668492584,0.48553502376186325,1,0.641732283464567,0.17473488670153986,0.8975758647296895,0.931740614334471,0.6938349291214874,0.5119887165021156,0.6170840711695759,0.5505090889706274,0.6191446028513238,0.4576271186440678,0.3805970149253731,0.5495495495495496,0.8016194331983806,1,0,1,0.0,0.504408879981139,0.34368704999109806,0.8413267459930879,0.29476175820403466,0.30348285685031356,0.5224070874328008,0.7533735472418288,0.8172762323950032,0.4461224959049145,0.5877910664504087,0,1,1,Manufacturing,1,0,0,1
407,ACW,ACCURIDE CORP,3714,0.25,0.75,0.75,0.0,0.465660580612044,1,0.8011811023622047,0.26450200694500425,0.3281031999438893,0.47667804323094426,0.6634958816078383,0.35684062059238364,0.36288894510498354,0.27208273362119517,0.2606924643584521,0.2604817127564674,0.5671641791044776,0.3153153153153153,0.4898785425101215,1,0,1,0.0,0.36895934875741476,0.4272425365387392,0.19823374454506582,0.45015549396567556,0.9037179704902303,0.557443966704349,0.8387637228421162,0.4296459756838355,0.5916430601807965,0.48336071903777766,0,2,2,Manufacturing,1,0,0,1
408,CVGI,"Commercial Vehicle Group, Inc.",3714,0.4166666666666667,0.625,0.625,0.36469936100779043,0.3221981647213481,1,0.5649606299212598,0.24652040795324945,0.14575283122623278,0.3970420932878271,0.6056278796957915,0.44569816643159377,0.46281305337718187,0.3791246868169945,0.37067209775967414,0.3800178412132025,0.6417910447761194,0.43243243243243246,0.5101214574898786,1,1,1,0.0,0.20665754558735283,0.3451284355974757,0.32674657295943216,0.48739507271924115,0.8097229212867976,0.5736536576498318,0.647446740446235,0.4801469793423372,0.9068822833969927,0.7350078385004513,0,2,1,Manufacturing,1,0,0,1
409,TOWR,"Tower International, Inc. ",3714,0.4166666666666667,0.625,0.625,0.36191538592163575,0.7902074463177007,1,0.36023622047244097,0.551516407659427,0.16470833886667985,0.2605233219567691,0.7914646827034465,0.768688293370945,0.9428703937937432,0.8492990031451569,0.7617107942973523,0.8858162355040142,0.5951492537313433,0.5484234234234234,0.7813765182186235,1,0,0,0.0,0.360744441986111,0.3878386098005116,0.5755253044787905,0.4623823570549458,0.9490195771621109,0.9782254204366194,0.3723186361486729,0.38312078207215805,0.6027900693774698,0.42479209409982166,0,2,1,Manufacturing,1,0,0,1
410,TRW,ZF TRW AUTOMOTIVE HOLDINGS CORP,3714,0.5833333333333334,0.625,0.625,0.7544543920003213,0.34967236544425473,1,0.8627460691243024,0.2737850495302253,0.5008636689112994,0.5261528668941979,0.6648837072363654,0.7249647390691114,0.8008263765916181,0.7758942374326989,0.7474541751527495,0.8804638715432649,0.8134328358208955,0.5484234234234234,0.5951417004048583,1,0,1,0.0,0.5074852842795581,0.5447109871618626,0.6305296205184462,0.7049582750932649,0.5846976289634889,0.6048975898593015,0.7453033947268529,0.5897566980626276,0.44346286511669036,0.545326061564556,0,4,3,Manufacturing,1,0,0,0
411,TSLA,TESLA MOTORS INC,3711,0.5833333333333334,0.5625,0.5625,0.6650891037614994,0.6182363843214639,1,0.38976377952755903,0.5566368761412985,0.9802290870141571,0.5813424345847554,0.5047157711422401,0.9111424541607899,0.6203410911543975,0.5729783037475346,0.5779022403258656,0.5597680642283676,0.6268656716417911,0.918918918918919,0.8299595141700404,0,1,0,0.7555555555555555,0.8936653614547287,0.46368768300352053,0.8487878777579599,0.5375919551918507,0.2470662819878822,0.447299204998385,0.29260358232628153,0.6824909348054133,0.22296373412761222,0.256797175341023,1,3,2,Manufacturing,1,0,0,1
412,AONE,"B456 SYSTEMS, INC. ",3690,0.4375,0.15625,0.1875,0.5648663984884608,0.6232032520473846,1,0.36023622047244097,0.9513140429755463,0.5008636689112994,0.5261528668941979,0.4522236005977831,0.5698166431593794,0.5416561261489165,0.49741457433765124,0.47657841140529533,0.5182872435325602,0.4552238805970149,0.581081081081081,0.680161943319838,0,1,0,0.4047619047619047,0.4258161055383549,0.770136619027756,0.3391787150116787,0.6133625856065373,0.4738130309793472,0.6458644735097416,0.7356524100972864,0.9045883153131651,0.5228038587553496,0.43399633640051405,1,3,4,Manufacturing,1,0,0,0
413,HPJ,"Highpower International, Inc.",3690,0.010416666666666666,0.375,0.375,0.7220146845979424,0.6145909151301829,1,0.6299212598425197,0.46555625344795687,0.10733013897815144,0.0,0.4593727836673692,0.3455571227080395,0.4302217724934649,0.3571618956234341,0.34623217922606925,0.28456735057983945,0.29850746268656714,0.3783783783783784,0.2834008097165992,1,1,1,0.0,0.6095507164958244,0.5917940920584146,0.5242692373216248,0.30750595075273174,0.3751053950659218,0.5459385688081362,0.32045030634623983,0.0,0.36628101257686607,0.44408544824127005,0,1,3,Manufacturing,1,0,0,0
414,AATI,ADVANCED ANALOGIC TECHNOLOGIES INC,3674,0.2916666666666667,0.15625,0.21875,0.3304565839291634,0.5262793887776103,1,0.6299212598425197,0.6015934705047007,0.4085613143359378,0.45847554038680316,0.42135329800840554,0.4767277856135402,0.5140399696433089,0.4561543792313023,0.47046843177189407,0.4665477252453167,0.4253731343283582,0.4369369369369369,0.4574898785425101,0,1,1,0.6296296296296295,0.4764171531419493,0.6380124710759465,0.5344532798765835,0.5650735480748724,0.46606933440250276,0.5102864305350139,0.480325703745134,0.44683232156888564,0.4714086167825421,0.46290482950792194,1,3,3,Manufacturing,1,0,0,0
415,AMBA,AMBARELLA INC ,3674,0.125,0.25,0.25,0.16870824754276428,0.6232032520473846,1,0.5826771653543307,0.18840317370938595,0.24354656126658308,0.24914675767918087,0.4868689601413767,0.5176304654442877,0.5484020575090649,0.510528279759049,0.5437881873727087,0.544157002676182,0.6417910447761194,0.3063063063063063,0.854251012145749,1,1,1,0.0,0.5368019619140718,0.8420662300774832,0.6275446167542098,0.6559508341447056,0.6849785756492152,0.29547171077430356,0.9265986232732376,0.23331112591635944,0.4191994779145283,0.5470045816439536,0,4,4,Manufacturing,1,0,0,0
416,AMIS,AMIS HOLDINGS INC,3674,0.7083333333333334,0.8125,0.8125,0.5595768765040559,0.045431357714595805,1,0.4271653543307086,0.580927242782181,0.7473348234945225,0.5261528668941979,0.6251983257637566,0.5571227080394923,0.6104646260224302,0.4474036114158107,0.5376782077393075,0.5727029438001784,0.30597014925373134,0.7252252252252253,0.5708502024291497,0,1,0,0.2982456140350877,0.28100769695465555,0.3878386098005116,0.5167295194557562,0.5553638308723587,0.20633849530349382,0.7059911013565265,0.4956434064836721,0.5897566980626276,0.7324861362440345,0.1203764345949013,1,3,1,Manufacturing,1,0,0,1
417,AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,3674,0.625,0.8125,0.6875,0.4927617389129728,0.3704570675369755,1,0.5039370078740157,0.5227404482532688,0.20164795173216055,0.2075533560864619,0.5584898482968877,0.3610719322990127,0.4917362340838182,0.4308332000639693,0.4154786150712831,0.45495093666369313,0.3805970149253731,0.43243243243243246,0.5425101214574899,0,0,0,0.0,0.5400706457465911,0.6427141441134337,0.7097334480163733,0.6020916780655493,0.42941017081570504,0.5333421057778851,0.6413399455389428,0.41066716959161553,0.4166092548624866,0.3743584858804669,0,3,3,Manufacturing,1,0,0,0
418,AVGO,Broadcom Ltd ,3674,0.5,0.5,0.5,0.45044546587737205,0.9807253238497697,1,0.5767716535433071,0.7906113566245073,0.5008636689112994,0.5261528668941979,0.7956103359614908,0.998589562764457,0.9098574922000169,0.8805906498214191,0.7983706720977597,0.5597680642283676,0.917910447761194,0.5484234234234234,0.5951417004048583,0,1,1,0.4047619047619047,0.6887462608123566,0.3827989067740234,0.2934284322594114,0.8806633100218163,0.5788240130087526,0.8640010127686665,0.7184514206128518,0.5897566980626276,0.31796844308436667,0.7223232306840823,1,4,1,Manufacturing,1,0,0,1
419,CSIQ,Canadian Solar Inc.,3674,0.5,0.5,0.5,0.4351336555204507,0.3704570675369755,1,0.5452755905511811,0.5269283607032944,0.25846152554259627,0.3265073947667804,0.3111524223314378,0.7729196050775741,0.7318070663630998,0.7064875526413988,0.7270875763747454,0.6021409455842998,0.7686567164179104,0.509009009009009,0.5708502024291497,0,1,1,0.4047619047619047,0.4334750665089489,0.6389264810746562,0.5011768389771885,0.35901376169729277,0.6079079482332186,0.3742424794202643,0.35336237909347123,0.4692729897140308,0.5144960521762664,0.9530158265728812,1,1,3,Manufacturing,1,0,0,0
420,ENPH,"Enphase Energy, Inc.",3674,0.125,0.0,0.0625,0.2043429990798354,0.8981479112010301,1,0.3464566929133859,0.6574372389160075,0.390240900037538,0.38428655290102387,0.535674774307976,0.3540197461212976,0.5794755038367485,0.4919771842848766,0.39307535641547864,0.5798394290811775,0.40298507462686567,0.42792792792792794,0.7732793522267206,1,1,0,0.0,0.5450711132128929,0.12621964898222,0.6577531665980207,0.651294065502656,0.3668612688418594,0.4239013700253935,0.7817613341869636,0.29972350850933105,0.4126889554432388,0.39572521833675595,0,4,1,Manufacturing,1,0,0,1
421,ENTR,ENTROPIC COMMUNICATIONS INC,3674,0.125,0.0625,0.0625,0.20601337616938972,0.5635039791974092,1,0.4881889763779527,0.6703887547231374,0.7007430919882163,0.34015927189988626,0.39851075299840316,0.47249647390691113,0.5033308036090732,0.439682285836132,0.4480651731160896,0.4576271186440678,0.26865671641791045,0.44594594594594594,0.5060728744939271,1,1,0,0.0,0.6095507164958244,0.5760163934614106,0.4826355182047119,0.5737892511988826,0.24201692713497824,0.5355557350095801,0.5690244369977276,0.27944895832560535,0.15841321149916562,0.04498291817534285,0,3,3,Manufacturing,1,0,0,0
422,FSL,"Freescale Semiconductor, Ltd.",3674,0.625,0.625,0.625,0.5103006919223347,0.4574470164117562,1,0.36023622047244097,0.3008498558882314,0.5008636689112994,0.5261528668941979,0.8987848036824964,0.590620592383639,0.6203410911543975,0.5729783037475346,0.5779022403258656,0.5597680642283676,0.5951492537313433,0.5484234234234234,0.5951417004048583,1,1,0,0.0,0.6958790485258872,0.7495537818620749,0.7531576397165802,0.7110214773935596,0.6644478252838929,0.8221856637804246,0.4715936202667015,0.5897566980626276,0.31400552525813713,0.42171065756222503,0,4,4,Manufacturing,1,0,0,0
423,FSLR,"FIRST SOLAR, INC.",3674,0.7083333333333334,0.75,0.75,0.6887528126508254,0.5856216006909194,1,0.49015748031496065,0.6860481900645428,0.7201742207727102,0.8862343572241184,0.41428844879622884,0.5923836389280677,0.6878741883801333,0.6435311050695666,0.6904276985743381,0.5512934879571811,0.6865671641791045,0.7522522522522522,0.7044534412955465,0,1,0,0.6296296296296295,0.42387059878384187,0.5016155536017319,0.8023751032423387,0.3454594654752309,0.5752043271703924,0.643342429833307,0.5515141640698663,0.9292036122393369,0.5249470508382975,0.3743584858804669,1,1,2,Manufacturing,1,0,0,1
424,HITT,HITTITE MICROWAVE CORP,3674,0.5833333333333334,0.5625,0.5625,0.5414811177870392,0.33339877063362083,1,0.610236220472441,0.7912401771067408,0.2651923660931785,0.18088737201365188,0.44095225095883633,0.3554301833568406,0.3640694830930095,0.28429020736713045,0.2769857433808554,0.3006244424620874,0.3656716417910448,0.21621621621621623,0.340080971659919,0,1,1,0.7555555555555555,0.7866693529993577,0.6475902632802168,0.25733377983438877,0.5869282262977962,0.5910380845981007,0.3730306247511818,0.5611424443350678,0.36982673303510905,0.26814680981931843,0.6567206624772851,1,3,4,Manufacturing,1,0,0,0
425,IMI,INTERMOLECULAR INC ,3674,0.2916666666666667,0.4375,0.4375,0.26447662817350304,0.4894023060323318,1,0.5,0.10188732104027953,0.4213997306852551,0.5261528668941979,0.4015691558509574,0.48660084626234135,0.5955392528881018,0.5389946159176928,0.5519348268839104,0.455842997323818,0.5074626865671642,0.46396396396396394,0.6396761133603239,1,0,0,0.0,0.020406363703691095,0.501098118160847,0.7329205523527685,0.3357974448696563,0.479849901646463,0.4499873441499738,0.601129117527543,0.5897566980626276,0.6296691576980844,0.3743584858804669,0,1,2,Manufacturing,1,0,0,1
426,INVN,InvenSense Inc,3674,0.1875,0.09375,0.125,0.24777283052406127,0.6232032520473846,1,0.5452755905511811,0.5165499449494924,0.8290916491227516,0.4311717861205916,0.46818785353149317,0.4104372355430183,0.5196896871574331,0.4607921530998454,0.4623217922606925,0.5272078501338091,0.5522388059701493,0.2702702702702703,0.4008097165991903,1,1,1,0.0,0.6095507164958244,0.6112456825119353,0.6989172935447718,0.700897492715704,0.6202847326000162,0.27097194789559936,0.38522349365161673,0.3655433256768073,0.17947892964564985,0.7005179595204216,0,4,3,Manufacturing,1,0,0,0
