,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,Y1,Y2,C3x,C6x,C5x,T3x,T4x,T5x,S1x,S2x,S3x,income,perOffered,P/E,C6xbin,T5xbin,T3xbin,IndDivision,Manufacturing,Other,Services,labels
341,SHMR,Shamir Optical Industry Ltd.,3851,0.5259379762946715,0.475550461763981,0.46849077896260577,0.41985980504178366,0.012702946375530409,1,0.5298899800432071,0.38609311704018934,0.29463196181391016,0.27674977505242954,0.4003540040957822,0.3299134418910567,0.25222591018748497,0.247474497822046,0.26500713272500853,0.2588463563562927,0.19291208875901494,0.213287226208566,0.2851340437961859,0,1,1,0.275191847760374,0.4625840058437697,0.4697238938011093,0.19549617418944504,0.47946957404189056,0.23669634946319096,0.20936110943517144,0.5479001831359729,0.2620245751883673,0.4066629076476212,0.5454924160041132,0,2,2,Manufacturing,1,0,0,0
342,AGAM,AGA Medical Holdings Inc. ,3845,0.5653074524134938,0.5634375117896849,0.6527943644843424,0.4026017904905814,0.9867715712067002,1,0.5252826363463582,0.6883785698491206,0.5352654811730354,0.5751410241727674,0.5738995461547904,0.8459367689832005,0.8843530686042191,0.8787210265235079,0.7810862627144821,0.7989473792570156,0.8169501912891688,0.9794922866159457,0.690901022128291,1,1,1,0.275191847760374,0.40613564369223115,0.43337321311139854,0.38744165426671656,0.4692453140822423,0.5124714918398058,0.9387450091290576,0.20746655010721127,0.6516926086572778,0.4871264266192506,0.7496171490901022,0,2,2,Manufacturing,1,0,0,0
343,CYNO,CYNOSURE INC,3845,0.6040393215265958,0.3888417836349619,0.3763678571758598,0.45644264768925086,0.5131694279454329,1,0.5282955515870861,0.5415758541247496,0.2582845595210039,0.30421391693960254,0.29819140590677456,0.254528348128895,0.29716811155471773,0.29095462328647653,0.3012936349684755,0.2633360445441494,0.2639943478139068,0.20068191584226497,0.1949043839270675,0,1,1,0.9059604791253262,0.2051758761832243,0.4604390580652469,0.6616326251444425,0.4657559216592272,0.35194827923074734,0.13125152201445123,0.2092386455121804,0.32455879532004456,0.9090833159419884,0.5780195687811616,1,2,2,Manufacturing,1,0,0,0
344,ELMD,Electromed Inc. ,3845,0.027273046758027965,0.020159945329473756,0.01380464019560172,0.5448191533558311,0.6472790712792684,1,0.6363815322573947,0.49867678915840624,0.24438072704640612,0.21858035349927124,0.12928105885029118,0.0672101160813555,0.09314712274184139,0.09226969068203478,0.10657258774401751,0.1665143148571378,0.12863487463294498,0.1693231081830267,0.47933607941324535,1,1,1,0.275191847760374,0.5523616666136566,0.5256155704476028,0.7978232591000309,0.5335142270190659,0.3856577417058048,0.44530704975897867,0.9996682622526222,0.08202088391054402,0.30750572947750177,0.4718550015186866,0,4,3,Manufacturing,1,0,0,1
345,ETRM,EnteroMedics Inc ,3845,0.12977411969022234,0.08265800250584199,0.10403069511888685,0.7915565011938195,0.7297744199271877,1,0.017665949859816777,0.07066038879853795,0.2958969653479515,0.30421391693960254,0.7741360083504772,0.11240443845260978,0.12268442919761302,0.12240405567347673,0.10657258774401751,0.14824346574014413,0.07664051564570384,0.2537598843216826,0.19967864032833388,1,1,0,0.275191847760374,0.3533849187324848,0.5261496637529847,0.21003741350056848,0.48607120577873403,0.04787713008069311,0.6988517532443624,0.7725714037722675,0.20712690531075534,0.5786416484871104,0.4703916283210101,0,3,3,Manufacturing,1,0,0,1
346,ILSE,INTRALASE CORP ,3845,0.4468234716284893,0.3073578003556119,0.2908154225843742,0.4229589047358463,0.5720383494339636,1,0.5180993000307824,0.8390617611736897,0.35672276740358977,0.3515727988182637,0.21657605195066354,0.2964963213003796,0.29257586697604426,0.2969372122417526,0.32023808683387267,0.2359416133358671,0.20949316119463496,0.33454640422559756,0.3273311090285478,0,1,0,0.6697694959163447,0.4340346838670519,0.5252955956373814,0.5579902546984521,0.45577892304443945,0.22778332540143953,0.4946851450946438,0.5469892821533677,0.360245078615679,0.4453076375480227,0.3939723041678814,1,1,3,Manufacturing,1,0,0,1
347,MASI,MASIMO CORP,3845,0.7457976838149454,0.7263196623568738,0.735274957447539,0.481268449362818,0.47581486626748887,1,0.5541747278935003,0.0383176853399515,0.5557624202058973,0.5169227700381833,0.6326277796111961,0.7672482246724781,0.6500232940707958,0.6504718667089014,0.7096367612154917,0.5325449336482777,0.4137762629325989,0.8339186144708717,0.41146987299093873,0,1,1,0.275191847760374,0.5219623395007241,0.477611745305774,0.41618724647826305,0.4621440935160336,0.24899977682889957,0.883288035031478,0.17118288100573664,0.6581432489357248,0.3377514243645413,0.48919336512494865,0,1,2,Manufacturing,1,0,0,0
348,NSTR,Northstar Neuroscience Inc.,3845,0.6040393215265958,0.3888417836349619,0.3763678571758598,0.4273056289639098,0.17811836661622638,1,0.5160584137069185,0.38729411810658404,0.3481224424519971,0.3654654179651107,0.7741360083504772,0.08615743702116818,0.10338037943166423,0.10722203458883961,0.10822523957972396,0.15227337125490847,0.11096374887708221,0.21758944869486574,0.12460471761242031,0,1,0,0.9059604791253262,0.37326982917570917,0.6061567275433262,0.5206128983944582,0.5083233590480345,0.23478508137318588,0.6467941258862901,0.5601309309428799,0.42145771995066816,0.5421190424108698,0.40570122819346593,1,4,4,Manufacturing,1,0,0,1
349,NXTM,NxStage Medical Inc.,3845,0.2327097287323589,0.2344197890675634,0.2908154225843742,0.36820226238646525,0.40085018962512464,1,0.5147271708400946,0.4975558968556846,0.3212168453299692,0.31838623519363907,0.016775762581734244,0.32085374707986414,0.3820115226884073,0.36765629800792654,0.3696021632130513,0.2805191938019215,0.3249225418306114,0.4009418389329189,0.15512079212847302,1,1,0,0.275191847760374,0.410853852035888,0.4201543721246106,0.6695785685957096,0.449345156544482,0.36705070267571027,0.5107216877698096,0.06091614761156767,0.25865346802437467,0.4797535300759059,0.4336539488090312,0,1,1,Manufacturing,1,0,0,0
350,STXS,Stereotaxis Inc.,3845,0.12977411969022234,0.5634375117896849,0.5623404408289218,0.9331708114600669,0.38261484130171697,1,0.4021379376805626,0.026645616114329307,0.36507659617268706,0.31838623519363907,0.05252080137794034,0.2309295742602428,0.20176943059236851,0.2087796828922414,0.18032701867216783,0.29108315028870896,0.36846955278400567,0.19658160494387433,0.38493544789784045,1,1,0,0.275191847760374,0.5817195742037993,0.5710774177179115,0.141105983316748,0.5172334005839919,0.7688410595875255,0.23150593380901308,0.8704629676241573,0.22104721779129716,0.280992534217455,0.4685255643756702,0,4,4,Manufacturing,1,0,0,1
351,THRM,SOLTA MEDICAL INC,3845,0.09238453604583108,0.08265800250584199,0.10403069511888685,0.2645319256327374,0.35156282674347156,1,0.52040581509319,0.5670397383894153,0.33581057082873167,0.3328294573518704,0.2939553451639542,0.3671128236885597,0.2682598071853972,0.2605820086257131,0.25057134950977333,0.3090909322012194,0.23587635745616992,0.4528169390211447,0.2622464830067531,1,0,0,0.275191847760374,0.4190740861883946,0.4501094455349865,0.08838961971044185,0.4939888730171729,0.32675301605402496,0.7942778641690182,0.44549860236002675,0.21410409612463965,0.46720584600271126,0.4002664555558945,0,3,2,Manufacturing,1,0,0,0
352,TTPY,TomoTherapy Inc,3845,0.8551616923261647,0.6482889528458784,0.6527943644843424,0.5036388304059298,0.3134064256531951,1,0.5261689457546385,0.6911643049162185,0.5258518823554322,0.5113841743880334,0.560341974316291,0.7057841981046171,0.5410186857240589,0.5685534855318828,0.5841564121001267,0.5008978721593008,0.5774585481099661,0.4296068138020071,0.513622365168318,0,1,1,0.9586166924573698,0.48066021828781497,0.5914642842615125,0.23543613578872374,0.4770810693963733,0.5896763799612252,0.37228302498218524,0.44182726010012174,0.6972041738291729,0.3841547577687713,0.7113125027160414,1,2,4,Manufacturing,1,0,0,1
353,VNUS,VNUS MEDICAL TECHNOLOGIES INC,3845,0.6040393215265958,0.475550461763981,0.46849077896260577,0.40800700307252624,0.33258905866755384,1,0.5214701347805744,0.6293662530645932,0.28337648599054566,0.31484540593257554,0.1942596477512441,0.15714402498586277,0.12817781480198964,0.1248313012654369,0.11676534473519407,0.14904368475138619,0.1695952338368537,0.3030546448083514,0.15512079212847302,0,1,0,0.6145549332424204,0.275700878439831,0.4803775671067351,0.0785210003819172,0.48222953560214354,0.44003542304157905,0.8184164332182582,0.5707634650185957,0.3425503221121944,0.7450060892185879,0.25884906915377465,1,2,2,Manufacturing,1,0,0,0
354,VOLC,Volcano Corp,3845,0.12977411969022234,0.2344197890675634,0.21564851667968304,0.3334445667136602,0.29406154542395035,1,0.519607479421685,0.08384837476254464,0.40237402838761277,0.35645555872269175,0.45171043124912613,0.4475177942745829,0.4853305627419472,0.4284259852934855,0.4317360192149379,0.4459628869534317,0.33561502607527827,0.47033545942686167,0.38493544789784045,1,1,0,0.275191847760374,0.5599801188419611,0.25913447362173936,0.4562050995692909,0.4752488159962972,0.2760312474175987,0.5146498184613384,0.31286730404596874,0.2566270201432264,0.3003855794029249,0.4058875129523294,0,2,1,Manufacturing,1,0,0,0
355,ZLTQ,Zeltiq Aesthetics Inc ,3845,0.4468234716284893,0.5634375117896849,0.5623404408289218,0.41367667713393796,0.38872840991288865,1,0.520051009154114,0.9436828545115096,0.4084843200845589,0.3624535864671056,0.21676637345873756,0.5847353457452843,0.5887082567457729,0.604326105395312,0.5980508298223113,0.6577194809847311,0.5308187523208663,0.5522985004056871,0.6969332666912236,1,1,0,0.275191847760374,0.5581554167568138,0.5401990484289384,0.6021151295194109,0.5058614619570905,0.4680249699604286,0.5391073001743999,0.6568358137520706,0.37488432702555874,0.30207506248594546,0.35397745766555466,0,4,3,Manufacturing,1,0,0,1
356,HNSN,HANSEN MEDICAL INC,3842,0.3697767504263667,0.3073578003556119,0.2908154225843742,0.9992027347153181,0.35156282674347156,1,0.43167015073110926,0.7267052074168963,0.32362586293270235,0.3401469304935399,0.7741360083504772,0.09864315267734519,0.0960011814093622,0.09681061028289184,0.08532040464254903,0.14744612622645709,0.10547895747524083,0.3239047772309538,0.17651128727691417,0,1,0,0.275191847760374,0.35706325901192737,0.5580005463847089,0.11469204193467497,0.5127244438711929,0.22971980692968874,0.9409518973228118,0.8385097954274794,0.32455879532004456,0.5716946003713642,0.46637199943497915,0,4,4,Manufacturing,1,0,0,1
357,MAKO,MAKO Surgical Corp.,3842,0.2327097287323589,0.1722316560058133,0.21564851667968304,0.3378349726237641,0.6405332448535013,1,0.513750820901811,0.3999568303833516,0.3096701438525813,0.3070258617640296,0.004849524705485468,0.32085374707986414,0.369537142175932,0.3673980110402568,0.3797710963273283,0.3986968978845763,0.3249225418306114,0.4009418389329189,0.25667526349821423,1,0,0,0.275191847760374,0.4028703803659812,0.48093709795322526,0.7085028528151402,0.4912640532679092,0.3830023832386329,0.5291588721835941,0.23997374152918804,0.2450901459750205,0.4923032174815334,0.4372791611249126,0,3,2,Manufacturing,1,0,0,0
358,PUMP,ANIMAS CORP,3842,0.6040393215265958,0.475550461763981,0.46849077896260577,0.44477572977175506,0.31982110221302373,1,0.4647731891221005,0.12230358511193024,0.31028114072889024,0.28350080118235427,0.2636210321647343,0.2667847616506229,0.16711787339313533,0.16034815626104154,0.19231121241641275,0.13810226438090573,0.42531108928540556,0.27296277868444413,0.13929472122871228,0,1,0,0.6145549332424204,0.5114195014758172,0.4447567442706922,0.10196549402204164,0.4490901728385839,0.9059191298205106,0.6043258077690127,0.3190492452493202,0.28788263046686846,0.348978801472856,0.46222778007120335,1,1,2,Manufacturing,1,0,0,0
359,REST,Restore Medical Inc.,3842,0.12977411969022234,0.1722316560058133,0.15316714927169117,0.3264444834928252,0.17811836661622638,1,0.5197848942584362,0.07548634350973467,0.28915997031493273,0.27674977505242954,0.05074079301223285,0.36474649961916594,0.37541375085913786,0.36395995818556814,0.42471742729723855,0.4350657274209573,0.33561502607527827,0.3896145013578791,0.2910012129426115,1,1,0,0.275191847760374,0.4312618705521802,0.43410999723126015,0.7123026313715594,0.5006991742136159,0.3964248560806485,0.49507258541561344,0.30089991371504127,0.17885027250754948,0.4492771735981528,0.40297668612359183,0,3,2,Manufacturing,1,0,0,0
360,SMA,Symmetry Medical Inc. ,3842,0.6040393215265958,0.475550461763981,0.46849077896260577,0.45229794548208363,0.7851551940164482,1,0.5253712729907146,0.6585143702643647,0.40198658580248764,0.3929253053828521,0.5099189040475363,0.254528348128895,0.19006002335530675,0.1798896852198441,0.17798763933213657,0.19462185417394778,0.13493740889530642,0.20483314499624927,0.3653752196815746,0,1,1,0.6145549332424204,0.4558345470469069,0.4172226729363292,0.08368579741443866,0.4746176798313771,0.15264402921137116,0.2841664031019895,0.8712002729384312,0.46018475703672646,0.41544488251022627,0.7449300916647337,1,2,1,Manufacturing,1,0,0,0
361,ANGO,ANGIODYNAMICS INC,3841,0.29764065132294953,0.3888417836349619,0.3763678571758598,0.377076607025273,0.29406154542395035,0,0.524839434440955,0.6598669167966406,0.26374753293921305,0.2245412966770683,0.2840563860053804,0.20145616987630843,0.13171822267715716,0.12370688662816332,0.14521308303957514,0.16479564659182855,0.2737327674891195,0.1514162240181422,0.19967864032833388,1,1,1,0.275191847760374,0.7015540143286576,0.4149206782483546,0.08303411035497593,0.4916634469560344,0.7728350329911602,0.1932460439269696,0.7296558159942291,0.1404188952615416,0.19380618527842752,0.7612302376579583,0,3,1,Manufacturing,1,0,0,0
362,ARAY,ACCURAY INC CIK,3841,0.8051268630654369,0.7263196623568738,0.8064300106337524,0.5764908784176734,0.31982110221302373,1,0.5180105753174188,0.6077839913099546,0.5513352963965951,0.6442865709897717,0.34231859495335315,0.5226354618632623,0.5044784243300064,0.5092687563949716,0.552532631475568,0.41073883994568183,0.4719946621944096,0.3186367714316933,0.24572052536948202,0,1,0,0.4044571644899097,0.3535842442437097,0.502870979173983,0.6387403933225234,0.46164761778625235,0.47450901478043234,0.20407742964822878,0.09798763466042326,0.7970151465974689,0.5782629535742592,0.36678739822710005,1,1,3,Manufacturing,1,0,0,1
363,ATEC,Alphatec Holdings Inc. ,3841,0.17652078095025814,0.2344197890675634,0.2908154225843742,0.3355214269793125,0.49209282316842407,1,0.44289739027145647,0.17794234019890348,0.4229521881288846,0.433513617384251,0.4078779604184096,0.9995764130756725,0.9994957731169417,0.9995076353684933,0.9994172770106734,0.9999996006786822,0.999754108233487,0.9999230649660533,0.9998414490372834,1,0,0,0.275191847760374,0.42040631118725336,0.4938695686189089,0.3912358004357189,0.507708906322808,0.9120658455855337,0.9984492946782945,0.9783075803547882,0.3521984142938366,0.46520729804797123,0.46699838279450123,0,4,2,Manufacturing,1,0,0,0
364,ATRC,AtriCure Inc.,3841,0.3697767504263667,0.3888417836349619,0.3763678571758598,0.3962377992289608,0.4420809931962386,1,0.5166796000282454,0.5988704855200986,0.2683176958214826,0.27674977505242954,0.17622624832979017,0.08916207998242004,0.11047656392062616,0.10768682692706028,0.10493823129093083,0.1880350517218673,0.3143723713390424,0.1768517449958391,0.6214403224436733,1,1,0,0.275191847760374,0.31499181120204056,0.48775407913083235,0.4315385149161862,0.5290998375223901,0.9044261311347785,0.40009073772292614,0.9999220703803041,0.2348343956583831,0.656373200190937,0.4140152148653609,0,4,2,Manufacturing,1,0,0,0
365,BFRM,BIOFORM MEDICAL INC,3841,0.12977411969022234,0.1722316560058133,0.15316714927169117,0.3305684888235344,0.2681094532170095,1,0.5213814472158744,0.5467240171859542,0.49517706121955696,0.45569242914511926,0.19947960055041075,0.3600293578955739,0.22888170989275464,0.24287498508538607,0.23932988670038585,0.2359416133358671,0.3909378305311805,0.4009418389329189,0.35892937104552974,1,1,0,0.275191847760374,0.5259874667645429,0.6111917008507799,0.07562285256403181,0.4784421770778363,0.7506651436660801,0.7736249031503335,0.7709100284146786,0.3405225269969646,0.3335691988136499,0.35731866834730663,0,2,4,Manufacturing,1,0,0,1
366,BMTI,BIOMIMETIC THERAPEUTICS INC. ,3841,0.12977411969022234,0.3073578003556119,0.2908154225843742,0.32713036721398225,0.3452640560661435,1,0.516857074464289,0.1680006837142075,0.29116572301873045,0.2930827557957011,0.04698535760966249,0.30746328400914946,0.190114773771206,0.19690954914036024,0.1493317500260708,0.3054505377538189,0.2836456370050303,0.33454640422559756,0.17651128727691417,1,1,0,0.275191847760374,0.3702851526333126,0.5749093734474419,0.009069943039089631,0.5306120211237454,0.6213592620642736,0.7173461715253361,0.39618180558423555,0.19588968150749742,0.5474404765545838,0.4318338567885768,0,4,4,Manufacturing,1,0,0,1
367,CABG,CABG MEDICAL INC,3841,0.05215122524162257,0.020159945329473756,0.024601757698728254,0.30282182947462805,0.6033783476799871,0,0.5221795966584287,0.7158328172301756,0.2927921195970907,0.31838623519363907,0.7741360083504772,0.026746704429814253,0.03430070774478959,0.03263676123595694,0.027143790622264363,0.05794052433391266,0.04516206475515436,0.07672281803967157,0.08713566928679911,0,1,0,0.275191847760374,0.3022156510064591,0.4945241983542614,0.03639961316984466,0.5091773836954718,0.04681736279604865,0.08881192596331255,0.9745592910152376,0.17257761388906817,0.6842889907368029,0.35168360436246016,0,4,2,Manufacturing,1,0,0,0
368,CONR,CONOR MEDSYSTEMS INC,3841,0.4468234716284893,0.3073578003556119,0.2908154225843742,0.3862588486159521,0.29406154542395035,1,0.5134845290933059,0.8272565652851951,0.40080170932042525,0.3328294573518704,0.7741360083504772,0.052326859401542004,0.06858508467369327,0.07056914534688667,0.06511248685393241,0.10480704192323342,0.10547895747524083,0.34532264502768384,0.2350219130152854,0,1,0,0.6697694959163447,0.6435590409443075,0.6186452397019623,0.38127810909973814,0.5062663437005712,0.3793003117323219,0.9916610104572136,0.9914452479795086,0.3341624107535519,0.23235429044801342,0.42842936383078173,1,4,4,Manufacturing,1,0,0,1
369,CRDC,DEXTERA SURGICAL INC,3841,0.2327097287323589,0.2344197890675634,0.21564851667968304,0.3514897214150182,0.3452640560661435,0,0.4543471348572559,0.2452602075358783,0.2535541630713928,0.2634886243813398,0.018733092047552663,0.19619207918389492,0.17077815584868172,0.17086556386882534,0.1665796481789666,0.16998622964827592,0.09020614229594182,0.21758944869486574,0.1810033814297003,1,1,0,0.275191847760374,0.27984665553781457,0.5176883331735143,0.19005780750895657,0.46956284263642284,0.04930828148518412,0.38190531600733285,0.48477266480440995,0.18952687725645728,0.7353014701780198,0.4659034622961761,0,2,3,Manufacturing,1,0,0,1
370,CRYO,CRYOCOR INC,3841,0.29764065132294953,0.3073578003556119,0.2908154225843742,0.35762186423563014,0.40085018962512464,0,0.4874661647064348,0.7240597297724969,0.2604181317779886,0.2689944989511892,0.0024241003265001943,0.08131900399078307,0.08380666616205301,0.08518543919681199,0.06741392641975578,0.10109356405689757,0.11664987408729321,0.1693231081830267,0.2297706714062578,1,0,0,0.275191847760374,0.29971184515277194,0.5810063804913407,0.06896248583519497,0.47805548553048033,0.3603592652335509,0.5047550930959032,0.9675227319259919,0.20992189881402634,0.6898706781478716,0.4605895230713492,0,2,4,Manufacturing,1,0,0,1
371,DMED,D. MEDICAL INDUSTRIES LTD. ,3841,0.09238453604583108,0.2344197890675634,0.21564851667968304,0.30459453497168576,0.22268721402345576,0,0.5329888632071317,0.6867752948307897,0.24254849777961135,0.21389906935610903,0.0011631359202597653,0.325370694806764,0.4709492965262027,0.4537602615008681,0.46355537955202747,0.4080551408433479,0.3143723713390424,0.5639078355288933,0.20943577542847064,1,0,1,0.275191847760374,0.610624051546274,0.41172358920523944,0.9158683382439495,0.4681872572646459,0.2546055890697315,0.6987558988655197,0.0777611217280797,0.0979108460434534,0.25714834146058196,0.4957184576757724,0,2,1,Manufacturing,1,0,0,0
372,DXCM,DEXCOM INC,3841,0.3697767504263667,0.3888417836349619,0.3763678571758598,0.3679633586516673,0.22268721402345576,1,0.515880924675674,0.36057465791236165,0.3550435717088074,0.2958477932247825,0.7741360083504772,0.02597809597679397,0.03130286155082433,0.03155164545205725,0.026588760032620867,0.05519189461644107,0.05755641414202457,0.1002028710247646,0.05879835676795033,1,0,0,0.275191847760374,0.6541546823114383,0.6518616834810189,0.036447623275727335,0.5153570166995165,0.23482147223870614,0.4727863979151911,0.8878098454788479,0.2633708108998162,0.2248580340574085,0.4197684842764071,0,4,4,Manufacturing,1,0,0,1
373,EVVV,ev3 Inc.,3841,0.5259379762946715,0.7263196623568738,0.735274957447539,0.3970929177082446,0.22268721402345576,1,0.48933050365986036,0.5625439631921901,0.5270420415639648,0.5120743780883659,0.4389801225533395,0.7653211168328058,0.6543465320433623,0.6551979098553126,0.6941383968255104,0.7448315825149865,0.6776182171106166,0.8339186144708717,0.5749159212574712,1,1,0,0.275191847760374,0.481556070638936,0.47898680394867177,0.3744625807736048,0.5134767844908413,0.601979291492882,0.8803662409458104,0.3731109127938823,0.5756889771326961,0.38307617234349944,0.4571365025052963,0,4,2,Manufacturing,1,0,0,0
374,FOXH,FOXHOLLOW TECHNOLOGIES INC,3841,0.5259379762946715,0.3888417836349619,0.3763678571758598,0.47558768359130194,0.2486067170608946,1,0.5206719089526507,0.5442456330640363,0.33390635346268766,0.2903297652150328,0.024846882768341395,0.07944208076580461,0.06869178634730111,0.06726497485535629,0.0685879785795322,0.10543543696663205,0.13493740889530642,0.14129950976089178,0.08181056948202903,0,1,0,0.6404077544838298,0.5911881219692582,0.518665483772632,0.08680027222783993,0.5069310190916263,0.594707993597956,0.4151971026825255,0.5351705924828971,0.2854010882084018,0.27294927770234956,0.3208406812735748,1,4,3,Manufacturing,1,0,0,1
375,GMED,GLOBUS MEDICAL INC,3841,0.3697767504263667,0.3073578003556119,0.3763678571758598,0.3891720603920431,0.5483055531502585,1,0.5296242745495698,0.39724636663743296,0.7985409916290156,0.40324075420849614,0.705443309473905,0.34369066716136376,0.4174475561374646,0.4279775406463927,0.4212169166322693,0.4459628869534317,0.5072979231459217,0.6265240013412438,0.513622365168318,1,1,1,0.275191847760374,0.9922134287158516,0.5368527534312877,0.7702930754940074,0.49200419422398295,0.637943103918872,0.8431539335416081,0.644498505055741,0.40219612821949413,0.03902050633419835,0.5377379195102976,0,3,3,Manufacturing,1,0,0,1
376,GNMK,GenMark Diagnostics Inc.,3841,0.06363366925191555,0.0336667148087737,0.04173890889484417,0.29523053699420343,0.20981712648857043,0,0.5086015685407302,0.4606597882289399,0.2672315525350749,0.2930827557957011,0.007087467619846593,0.11977765664837109,0.14420242767692232,0.139947740099999,0.1535276817197035,0.16998622964827592,0.36846955278400567,0.38398515034312486,0.11432273750546523,1,0,0,0.275191847760374,0.2614044829361786,0.4698130580030182,0.6224962851321683,0.4860596498205698,0.8906442776095289,0.9106588834263214,0.2797206067669763,0.16300990194003917,0.778891038572878,0.4574667775602114,0,3,2,Manufacturing,1,0,0,0
377,HEM,HEMOSENSE INC,3841,0.05215122524162257,0.053870820173735075,0.04173890889484417,0.29654445342083446,0.33258905866755384,1,0.508157588102841,0.3104131658292244,0.2540552709218544,0.2634886243813398,0.032551436804519523,0.12487878201172553,0.09032341465315258,0.08366411479422814,0.0812108669630775,0.10232058266374816,0.06849795474005939,0.16200339224358384,0.08989338374758726,1,1,0,0.275191847760374,0.28284578908525404,0.40016311149118444,0.02454098428148178,0.4717502865815988,0.05341760576257698,0.41504662054272873,0.4052490740000493,0.13217104645115335,0.7283238029229917,0.4589151380248628,0,2,1,Manufacturing,1,0,0,0
378,KIPS,Kips Bay Medical Inc.,3841,0.12977411969022234,0.0003670120087253134,0.10403069511888685,0.32347914452670185,0.9341209923311254,0,0.5174782084576927,0.847948069255368,0.2916547220269582,0.2272535246228124,0.0011631359202597653,0.22334360877994053,0.24742058708931508,0.26783140123896576,0.25057134950977333,0.3054505377538189,0.35739653677550887,0.5113770938208217,0.2403387880010629,0,0,0,0.9999769584688508,0.8881821728651298,0.6437419576920445,0.558209182004563,0.5010530525727634,0.6533875460642807,0.8971801466936817,0.4380447154036319,0.12169578318904933,0.09749048563860313,0.4279673245934826,1,3,4,Manufacturing,1,0,0,1
379,LMAT,LEMAITRE VASCULAR INC ,3841,0.09238453604583108,0.12172681734956126,0.10403069511888685,0.30404006601643396,0.7385150337370685,1,0.5395242943352844,0.7457301967636831,0.2892919812093794,0.31838623519363907,0.24628461108840377,0.5945182877783387,0.4037217268570352,0.4167981173573217,0.4423037529915586,0.35159120605912464,0.42531108928540556,0.6911611626524434,0.5409911645398129,1,0,1,0.275191847760374,0.2894646676188654,0.5507967184595371,0.142311938377025,0.4674406621039684,0.523868599617213,0.915065886528827,0.7101990101024762,0.20187100578849998,0.7130655329351658,0.48538589232380697,0,2,3,Manufacturing,1,0,0,1
380,MELA,STRATA Skin Sciences Inc. ,3841,0.04237914050367693,0.026192926429587513,0.03224053738952782,0.958542457925326,0.636574619511031,0,0.5007864542903268,0.2606217477289654,0.25990615568870656,0.27674977505242954,0.7741360083504772,0.09328864640001,0.06810650850917611,0.07053827490398747,0.0697777389975373,0.1145204969351239,0.10019297816397577,0.1514162240181422,0.13180856877417524,1,1,0,0.275191847760374,0.2710462469593581,0.6320976462017575,0.04209214575725773,0.5201028455485416,0.33941513178210203,0.500700898176685,0.8678826977983054,0.1349946719763888,0.7559751420975578,0.4634314562749974,0,4,4,Manufacturing,1,0,0,1
381,MEND,MICRUS ENDOVASCULAR CORP,3841,0.29764065132294953,0.3888417836349619,0.3763678571758598,0.3592792064543772,0.4246474265977552,0,0.5163246412767365,0.5625439631921901,0.27935778958575264,0.2569818305090167,0.2080021888731332,0.1467909907330579,0.1922575938518667,0.19684617452505299,0.17336659383367142,0.22440486690483274,0.2639943478139068,0.5522985004056871,0.20452258270491963,1,1,0,0.275191847760374,0.48969569871745433,0.5541533154157959,0.5468842790234547,0.48992245434040793,0.5637043125416085,0.971369636761878,0.4924339401844729,0.19218183649179327,0.3734297581787217,0.4211902746670606,0,3,3,Manufacturing,1,0,0,1
382,NURO,NeuroMetrix Inc.,3841,0.12977411969022234,0.2344197890675634,0.21564851667968304,0.9999999999983188,0.20981712648857043,1,5.709234525407387e-26,0.0026241322206256128,0.26628737982607076,0.250559633970707,0.09512753256248863,0.25655040128588524,0.21952496496838447,0.199582424522119,0.19973009213331044,0.1682445111236185,0.3143723713390424,0.18853471810627698,0.2622464830067531,1,1,0,0.275191847760374,0.43754815563020827,0.3469435680906865,0.14838623728631184,0.4464234699601347,0.6224182963590021,0.17801486995240734,0.582031092739391,0.14985992656590813,0.44033463190617633,0.47066225038440845,0,1,1,Manufacturing,1,0,0,0
383,OCLS,Sonoma Pharmaceuticals Inc. ,3841,0.12977411969022234,0.12172681734956126,0.10403069511888685,0.8463700808542649,0.8092818318262938,0,0.47398258794564574,0.6183903206170025,0.26541042691926675,0.251198004786586,0.02483528498938786,0.39104038660128865,0.4416817432878453,0.4300411473554316,0.47778496700196244,0.4843714850126549,0.4137762629325989,0.6320802254776925,0.4520046529440517,1,1,0,0.275191847760374,0.4260243625615096,0.4349620365754575,0.7941988731604346,0.49643208642209946,0.45470655800504145,0.8263131502139324,0.4972938117002343,0.1505956340158282,0.4568847737400359,0.4653416681355959,0,3,2,Manufacturing,1,0,0,0
384,PMII,Power Medical Interventions Inc.,3841,0.29764065132294953,0.3888417836349619,0.3763678571758598,0.36856070207139024,0.7017202647532966,1,0.5085127732880665,0.2687555041822318,0.29730881350159755,0.27273731905574283,0.08259606103881756,0.24652438733329485,0.24008578277402848,0.24588818457545586,0.2176973164149656,0.32012398795561137,0.4023153625115982,0.45864795128849306,0.1810033814297003,1,1,0,0.275191847760374,0.5015621948040301,0.5472364926502191,0.2583965520965278,0.5102634902409967,0.7476851251614098,0.8462928532213865,0.27533347587784307,0.21532157503771654,0.35984709066950327,0.44660000505690495,0,4,3,Manufacturing,1,0,0,1
